,RAZON SOCIAL,FECHA,PAIS ORIGEN,VIA TRANSPORTE,PAIS DESTINO,FOB U$S,FLETE U$S,TOTAL KGS NETO
1869,AGRICOLA Y JARDINERIA BORITA S.A.,2022-08-24,COLOMBIA,CARRETERA,ECUADOR,584.29,60048.74543799773,1286.7
1870,AGRIPAC S.A.,2022-09-01,UNITED STATES,MARITIMO,ECUADOR,3042897.5,112730.76932515336,4700000.0
1871,VILLAVICENCIO VARAS MIGUEL FERNANDO,2022-09-09,UNITED STATES,AEREA,ECUADOR,208.92,23.82,49.69
1872,VILLAVICENCIO VARAS MIGUEL FERNANDO,2022-09-09,UNITED STATES,AEREA,ECUADOR,70.82,3.09,41.425
1873,QUIMICA INDUSTRIAL MONTALVO AGUILAR QUIMASA S.A.,2022-07-28,RUSSIAN FEDERATION,MARITIMO,ECUADOR,975700.0,34341.777933884296,2000000.0
1874,VILLAVICENCIO VARAS MIGUEL FERNANDO,2022-09-14,UNITED STATES,AEREA,ECUADOR,700.0,2.11,33.16
1875,AGRIPAC S.A.,2022-09-26,PERU,CARRETERA,ECUADOR,145600.0,10348.8,224000.0
1876,AGRIPAC S.A.,2022-09-30,PERU,CARRETERA,ECUADOR,145600.0,10348.8,224000.0
1877,AGRIPAC S.A.,2022-10-07,PERU,CARRETERA,ECUADOR,145600.0,10348.8,224000.0
1878,AGRIPAC S.A.,2022-10-10,PERU,CARRETERA,ECUADOR,145600.0,10348.8,224000.0
1879,AGRIPAC S.A.,2022-10-14,PERU,CARRETERA,ECUADOR,83200.0,5913.6,128000.0
1892,SOLVESA ECUADOR S.A,2022-09-28,RUSSIAN FEDERATION,MARITIMO,ECUADOR,318862.5,17288.583711340205,550000.0
1893,FERMAGRI S.A.,2022-11-04,RUSSIAN FEDERATION,MARITIMO,ECUADOR,8778592.0,43794.817980769236,13830000.0
1898,FERMAGRI S.A.,2022-11-04,RUSSIAN FEDERATION,MARITIMO,ECUADOR,1269500.0,43794.817980769236,2000000.0
1899,FERMAGRI S.A.,2022-11-04,RUSSIAN FEDERATION,MARITIMO,ECUADOR,1840300.0,43794.817980769236,2800000.0
1900,FERTISA AGIF C.L.,2022-11-04,RUSSIAN FEDERATION,MARITIMO,ECUADOR,5622400.0,83380.54394366198,11000000.0
1901,FERTISA AGIF C.L.,2022-11-04,RUSSIAN FEDERATION,MARITIMO,ECUADOR,861030.38,83380.54394366198,2581862.620762712
1902,FERTISA AGIF C.L.,2022-11-04,RUSSIAN FEDERATION,MARITIMO,ECUADOR,584729.62,83380.54394366198,2581862.620762712
1903,FERTISA AGIF C.L.,2022-11-04,RUSSIAN FEDERATION,MARITIMO,ECUADOR,692725.0,83380.54394366198,1100000.0
1906,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2022-11-04,RUSSIAN FEDERATION,MARITIMO,ECUADOR,681816.69,49483.8138170347,1100000.0
1907,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2022-11-04,RUSSIAN FEDERATION,MARITIMO,ECUADOR,697653.0,49483.8138170347,1100000.0
1908,LOPEZ SANTANDER NICOLE ESTEFANIA,2022-12-10,UNITED STATES,AEREA,ECUADOR,16.1,2.73,34.88
1910,QUIMICA INDUSTRIAL MONTALVO AGUILAR QUIMASA S.A.,2022-12-01,RUSSIAN FEDERATION,MARITIMO,ECUADOR,1284468.0,34341.777933884296,2750000.0
1911,QUIMICA INDUSTRIAL MONTALVO AGUILAR QUIMASA S.A.,2022-12-01,RUSSIAN FEDERATION,MARITIMO,ECUADOR,383132.0,34341.777933884296,1084100.0109375
1912,PRECISAGRO S.A.,2022-12-01,RUSSIAN FEDERATION,MARITIMO,ECUADOR,1455055.5,60048.74543799773,2550000.0
1913,SOLVESA ECUADOR S.A,2022-12-01,RUSSIAN FEDERATION,MARITIMO,ECUADOR,139073.0,17288.583711340205,660000.0
1914,SOLVESA ECUADOR S.A,2022-12-01,RUSSIAN FEDERATION,MARITIMO,ECUADOR,273614.0,17288.583711340205,470330.5
1915,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2022-12-01,RUSSIAN FEDERATION,MARITIMO,ECUADOR,116733.71,49483.8138170347,2750000.0
1916,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2022-12-01,RUSSIAN FEDERATION,MARITIMO,ECUADOR,1580864.38,49483.8138170347,1724185.5015576323
1917,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2022-12-01,RUSSIAN FEDERATION,MARITIMO,ECUADOR,1021581.0,49483.8138170347,1870000.0
1918,AGRIPAC S.A.,2023-02-02,PERU,CARRETERA,ECUADOR,204800.0,14784.0,320000.0
1919,AGRIPAC S.A.,2023-01-04,RUSSIAN FEDERATION,MARITIMO,ECUADOR,2149576.0,112730.76932515336,4400000.0
1920,AGRIPAC S.A.,2023-02-07,PERU,CARRETERA,ECUADOR,81920.0,5913.6,128000.0
1921,AGRIPAC S.A.,2023-02-07,PERU,CARRETERA,ECUADOR,204800.0,14784.0,320000.0
1922,FERTISA AGIF C.L.,2023-01-07,RUSSIAN FEDERATION,MARITIMO,ECUADOR,1627518.38,83380.54394366198,3500510.0
1923,FERTISA AGIF C.L.,2023-01-04,RUSSIAN FEDERATION,MARITIMO,ECUADOR,784763.44,83380.54394366198,1650700.0
1924,AGRIPAC S.A.,2023-02-09,PERU,CARRETERA,ECUADOR,143360.0,10348.8,224000.0
1925,PRECISAGRO S.A.,2023-02-07,RUSSIAN FEDERATION,MARITIMO,ECUADOR,377850.0,60048.74543799773,4018372.0
1926,PRECISAGRO S.A.,2023-02-07,RUSSIAN FEDERATION,MARITIMO,ECUADOR,123660.0,60048.74543799773,2764157.8
1927,FERMAGRI S.A.,2023-01-04,RUSSIAN FEDERATION,MARITIMO,ECUADOR,2634500.0,43794.817980769236,5500000.0
1928,FERMAGRI S.A.,2023-01-04,RUSSIAN FEDERATION,MARITIMO,ECUADOR,526900.0,43794.817980769236,1100000.0
1929,AGRIPAC S.A.,2023-02-07,RUSSIAN FEDERATION,MARITIMO,ECUADOR,2057088.0,112730.76932515336,4400000.0
1930,AGRIPAC S.A.,2023-02-07,RUSSIAN FEDERATION,MARITIMO,ECUADOR,668553.62,112730.76932515336,1430000.0
1931,ROGEL JIMENEZ JAIME ENRIQUE,2023-02-14,PERU,CARRETERA,ECUADOR,133440.0,6000.0,192000.0
1932,PRECISAGRO S.A.,2022-12-29,MALAYSIA,MARITIMO,ECUADOR,2171698.0,60048.74543799773,4396150.0
1933,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2023-01-07,RUSSIAN FEDERATION,MARITIMO,ECUADOR,1530443.75,49483.8138170347,3300000.0
1934,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2023-02-07,RUSSIAN FEDERATION,MARITIMO,ECUADOR,1534087.5,49483.8138170347,3300000.0
1935,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2022-12-29,MALAYSIA,MARITIMO,ECUADOR,1687026.0,49483.8138170347,3300000.0
1936,YARECUADOR CIA LTDA,2022-12-29,MALAYSIA,MARITIMO,ECUADOR,368893.0,60048.74543799773,700150.0
1937,YARECUADOR CIA LTDA,2022-12-29,MALAYSIA,MARITIMO,ECUADOR,79.05,60048.74543799773,2782829.8
1938,FERTISA AGIF C.L.,2023-01-27,RUSSIAN FEDERATION,MARITIMO,ECUADOR,1808576.0,83380.54394366198,4400000.0
1939,FERTISA AGIF C.L.,2023-01-27,RUSSIAN FEDERATION,MARITIMO,ECUADOR,459052.0,83380.54394366198,1100000.0
1942,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2023-01-27,RUSSIAN FEDERATION,MARITIMO,ECUADOR,1344321.0,49483.8138170347,3300000.0
1944,AGRIPAC S.A.,2023-03-02,PERU,CARRETERA,ECUADOR,20480.0,1650.0,32000.0
1945,ROGEL JIMENEZ JAIME ENRIQUE,2023-03-15,PERU,CARRETERA,ECUADOR,7344.0,350.0,32000.0
1946,AGRIPAC S.A.,2023-03-22,PERU,CARRETERA,ECUADOR,6665.0,478.4,32000.0
1947,AGRIPAC S.A.,2023-03-22,PERU,CARRETERA,ECUADOR,12750.0,1000.0,3399980.392265193
1948,ROGEL JIMENEZ JAIME ENRIQUE,2023-03-30,PERU,CARRETERA,ECUADOR,5900.0,350.0,32000.0
1949,YARECUADOR CIA LTDA,2023-02-20,NIGERIA,MARITIMO,ECUADOR,2428800.0,60048.74543799773,6184640.0
1950,YARECUADOR CIA LTDA,2023-02-20,NIGERIA,MARITIMO,ECUADOR,74742.27,60048.74543799773,2782829.8
1951,AGRIPAC S.A.,2023-03-28,RUSSIAN FEDERATION,MARITIMO,ECUADOR,1775016.62,112730.76932515336,5435000.0
1952,AGRIPAC S.A.,2023-03-28,RUSSIAN FEDERATION,MARITIMO,ECUADOR,1245678.0,112730.76932515336,3800000.0
1953,FERTISA AGIF C.L.,2023-02-28,RUSSIAN FEDERATION,MARITIMO,ECUADOR,684347.31,83380.54394366198,2200120.0
1954,FERMAGRI S.A.,2023-02-28,RUSSIAN FEDERATION,MARITIMO,ECUADOR,1023000.0,43794.817980769236,3300000.0
1955,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2023-03-28,RUSSIAN FEDERATION,MARITIMO,ECUADOR,612258.44,49483.8138170347,1884800.0
1956,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2023-03-28,RUSSIAN FEDERATION,MARITIMO,ECUADOR,675608.06,49483.8138170347,2079818.0
1957,SOLVESA ECUADOR S.A,2023-02-28,FINLAND,MARITIMO,ECUADOR,215820.0,17288.583711340205,660000.0
1958,AGRICOLA Y JARDINERIA BORITA S.A.,2023-04-01,COLOMBIA,CARRETERA,ECUADOR,1256.91,60048.74543799773,4733.51
1959,ROGEL JIMENEZ JAIME ENRIQUE,2023-04-18,PERU,CARRETERA,ECUADOR,8580.0,350.0,32000.0
1960,BRENNTAG ECUADOR S.A.,2023-03-17,RUSSIAN FEDERATION,MARITIMO,ECUADOR,702290.25,32111.520714285714,2025000.0
1961,FERMAGRI S.A.,2023-04-10,RUSSIAN FEDERATION,MARITIMO,ECUADOR,2807500.0,43794.817980769236,10000000.0
1962,FERMAGRI S.A.,2023-04-10,RUSSIAN FEDERATION,MARITIMO,ECUADOR,228744.0,43794.817980769236,800000.0
1963,BRENNTAG ECUADOR S.A.,2023-03-31,RUSSIAN FEDERATION,MARITIMO,ECUADOR,217598.0,32111.520714285714,700050.0
1964,BRENNTAG ECUADOR S.A.,2023-03-31,RUSSIAN FEDERATION,MARITIMO,ECUADOR,15.54,32111.520714285714,1315428.6666666667
1965,AGRIPAC S.A.,2023-03-31,RUSSIAN FEDERATION,MARITIMO,ECUADOR,1207135.75,112730.76932515336,4124140.0
1966,QUIMICA INDUSTRIAL MONTALVO AGUILAR QUIMASA S.A.,2023-03-31,RUSSIAN FEDERATION,MARITIMO,ECUADOR,885348.69,34341.777933884296,3000470.0
1967,FERTISA AGIF C.L.,2023-04-10,RUSSIAN FEDERATION,MARITIMO,ECUADOR,1266336.62,83380.54394366198,4518270.0
1968,AGRIPAC S.A.,2023-04-23,RUSSIAN FEDERATION,MARITIMO,ECUADOR,1144120.0,112730.76932515336,4000000.0
1969,AGRIPAC S.A.,2023-04-23,RUSSIAN FEDERATION,MARITIMO,ECUADOR,1318284.0,112730.76932515336,4400000.0
1970,AGRIPAC S.A.,2023-04-23,RUSSIAN FEDERATION,MARITIMO,ECUADOR,1156640.0,112730.76932515336,4000000.0
1971,PRECISAGRO S.A.,2023-04-23,RUSSIAN FEDERATION,MARITIMO,ECUADOR,289130.0,60048.74543799773,1000460.0
1972,PRECISAGRO S.A.,2023-04-23,RUSSIAN FEDERATION,MARITIMO,ECUADOR,133.0,60048.74543799773,2764157.8
1973,QUIMICA INDUSTRIAL MONTALVO AGUILAR QUIMASA S.A.,2023-04-10,RUSSIAN FEDERATION,MARITIMO,ECUADOR,662360.19,34341.777933884296,2275370.0
1974,FERMAGRI S.A.,2023-04-10,RUSSIAN FEDERATION,MARITIMO,ECUADOR,280750.0,43794.817980769236,1000000.0
1975,FERMAGRI S.A.,2023-04-10,RUSSIAN FEDERATION,MARITIMO,ECUADOR,714825.0,43794.817980769236,2500000.0
1976,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2023-04-23,RUSSIAN FEDERATION,MARITIMO,ECUADOR,669454.19,49483.8138170347,2218940.0
1977,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2023-04-23,RUSSIAN FEDERATION,MARITIMO,ECUADOR,582578.62,49483.8138170347,2000270.0
1978,FERTISA AGIF C.L.,2023-05-09,RUSSIAN FEDERATION,MARITIMO,ECUADOR,1548033.38,83380.54394366198,10453220.0
1979,FERTISA AGIF C.L.,2023-05-09,RUSSIAN FEDERATION,MARITIMO,ECUADOR,928587.0,83380.54394366198,2581862.620762712
1980,FERTISA AGIF C.L.,2023-05-09,RUSSIAN FEDERATION,MARITIMO,ECUADOR,387899.78,83380.54394366198,2581862.620762712
1981,FERTISA AGIF C.L.,2023-05-09,RUSSIAN FEDERATION,MARITIMO,ECUADOR,59600.2,83380.54394366198,2581862.620762712
1982,PRECISAGRO S.A.,2023-05-09,RUSSIAN FEDERATION,MARITIMO,ECUADOR,436425.0,60048.74543799773,3379060.0
1983,PRECISAGRO S.A.,2023-05-09,RUSSIAN FEDERATION,MARITIMO,ECUADOR,17964.84,60048.74543799773,2764157.8
1984,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2023-05-09,RUSSIAN FEDERATION,MARITIMO,ECUADOR,524605.31,49483.8138170347,1882600.0
1985,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2023-05-09,RUSSIAN FEDERATION,MARITIMO,ECUADOR,190765.06,49483.8138170347,684580.0
1986,SOLVESA ECUADOR S.A,2023-05-09,RUSSIAN FEDERATION,MARITIMO,ECUADOR,151761.5,17288.583711340205,550000.0
1987,FERTISA AGIF C.L.,2023-06-25,RUSSIAN FEDERATION,MARITIMO,ECUADOR,1477575.0,83380.54394366198,4950000.0
1988,FERTISA AGIF C.L.,2023-06-25,RUSSIAN FEDERATION,MARITIMO,ECUADOR,1556390.0,83380.54394366198,5500000.0
1989,PRECISAGRO S.A.,2023-06-25,RUSSIAN FEDERATION,MARITIMO,ECUADOR,494983.5,60048.74543799773,1650000.0
1990,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2023-06-25,RUSSIAN FEDERATION,MARITIMO,ECUADOR,636570.0,49483.8138170347,2200000.0
1991,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2023-06-25,RUSSIAN FEDERATION,MARITIMO,ECUADOR,629475.0,49483.8138170347,2100000.0
1992,FERMAGRI S.A.,2023-06-25,RUSSIAN FEDERATION,MARITIMO,ECUADOR,576786.0,43794.817980769236,2100000.0
1993,HECTOR FERNANDO YUMISACA VIMOS,2023-06-21,CHINA,MARITIMO,ECUADOR,11760.0,1014.67,28000.0
1994,PRECISAGRO S.A.,2023-08-31,CHINA,MARITIMO,ECUADOR,143376.3,60048.74543799773,290400.0
1995,PRECISAGRO S.A.,2023-09-05,RUSSIAN FEDERATION,MARITIMO,ECUADOR,111437.37,60048.74543799773,297000.0
1996,PRECISAGRO S.A.,2023-09-07,RUSSIAN FEDERATION,MARITIMO,ECUADOR,111437.37,60048.74543799773,297000.0
1997,PRECISAGRO S.A.,2023-09-12,RUSSIAN FEDERATION,MARITIMO,ECUADOR,67069.77,60048.74543799773,294000.0
1998,PRECISAGRO S.A.,2023-09-12,RUSSIAN FEDERATION,MARITIMO,ECUADOR,54649.65,60048.74543799773,2764157.8
2001,AGRIPAC S.A.,2023-09-11,RUSSIAN FEDERATION,MARITIMO,ECUADOR,1476592.75,112730.76932515336,4080000.0
2002,AGRIPAC S.A.,2023-08-25,RUSSIAN FEDERATION,MARITIMO,ECUADOR,1088580.0,112730.76932515336,3000000.0
2003,AGRIPAC S.A.,2023-09-11,RUSSIAN FEDERATION,MARITIMO,ECUADOR,436208.09,112730.76932515336,3064000.0
2004,AGRIPAC S.A.,2023-09-11,RUSSIAN FEDERATION,MARITIMO,ECUADOR,819940.0,112730.76932515336,3399980.392265193
2005,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2023-09-11,RUSSIAN FEDERATION,MARITIMO,ECUADOR,431971.59,49483.8138170347,1206692.0
2006,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2023-08-18,RUSSIAN FEDERATION,MARITIMO,ECUADOR,1073940.0,49483.8138170347,3219880.0
2007,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2023-08-18,RUSSIAN FEDERATION,MARITIMO,ECUADOR,78712.64,49483.8138170347,1724185.5015576323
2008,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2023-09-11,RUSSIAN FEDERATION,MARITIMO,ECUADOR,24987.0,49483.8138170347,3079918.0
2009,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2023-09-11,RUSSIAN FEDERATION,MARITIMO,ECUADOR,506183.72,49483.8138170347,1724185.5015576323
2010,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2023-09-11,RUSSIAN FEDERATION,MARITIMO,ECUADOR,571378.31,49483.8138170347,1724185.5015576323
2011,BRENNTAG ECUADOR S.A.,2023-08-18,RUSSIAN FEDERATION,MARITIMO,ECUADOR,1394712.0,32111.520714285714,3300680.0
2012,BRENNTAG ECUADOR S.A.,2023-08-18,RUSSIAN FEDERATION,MARITIMO,ECUADOR,286.39,32111.520714285714,1315428.6666666667
2013,SOLVESA ECUADOR S.A,2023-08-25,RUSSIAN FEDERATION,MARITIMO,ECUADOR,196889.0,17288.583711340205,550000.0
2014,AGRIPAC S.A.,2023-08-29,CHINA,MARITIMO,ECUADOR,1171830.0,112730.76932515336,3000000.0
2015,FERMAGRI S.A.,2023-08-18,FINLAND,MARITIMO,ECUADOR,390000.0,43794.817980769236,1000000.0
2016,PRECISAGRO S.A.,2023-08-25,FINLAND,MARITIMO,ECUADOR,367906.0,60048.74543799773,2625000.0
2017,PRECISAGRO S.A.,2023-08-25,FINLAND,MARITIMO,ECUADOR,367906.0,60048.74543799773,2764157.8
2018,PRECISAGRO S.A.,2023-08-29,RUSSIAN FEDERATION,MARITIMO,ECUADOR,527674.5,60048.74543799773,3900000.0
2019,ROGEL JIMENEZ JAIME ENRIQUE,2023-11-06,PERU,CARRETERA,ECUADOR,3675.0,350.0,32000.0
2020,FERTISA AGIF C.L.,2023-09-30,INDONESIA,MARITIMO,ECUADOR,909964.0,83380.54394366198,2200000.0
2021,AGRIPAC S.A.,2023-09-30,INDONESIA,MARITIMO,ECUADOR,4000000.0,112730.76932515336,11500000.0
2022,AGRIPAC S.A.,2023-09-30,INDONESIA,MARITIMO,ECUADOR,600000.0,112730.76932515336,3399980.392265193
2023,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2023-09-30,INDONESIA,MARITIMO,ECUADOR,545610.69,49483.8138170347,4101199.0
2024,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2023-09-30,INDONESIA,MARITIMO,ECUADOR,555547.62,49483.8138170347,1724185.5015576323
2025,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2023-09-30,INDONESIA,MARITIMO,ECUADOR,550449.88,49483.8138170347,1724185.5015576323
2029,IMPORTADORA INDUSTRIAL AGRICOLA DEL MONTE,2023-10-02,EGYPT,MARITIMO,ECUADOR,188093.62,23210.70588235294,455120.0
2030,IMPORTADORA INDUSTRIAL AGRICOLA DEL MONTE,2023-10-02,EGYPT,MARITIMO,ECUADOR,93502.33,23210.70588235294,606260.7457142858
2031,IMPORTADORA INDUSTRIAL AGRICOLA DEL MONTE,2023-10-02,EGYPT,MARITIMO,ECUADOR,70448.48,23210.70588235294,113860.0
2032,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2023-10-12,RUSSIAN FEDERATION,MARITIMO,ECUADOR,1289162.38,49483.8138170347,3373093.0
2033,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2023-10-14,RUSSIAN FEDERATION,MARITIMO,ECUADOR,411323.0,49483.8138170347,1100000.0
2034,PRECISAGRO S.A.,2023-10-13,RUSSIAN FEDERATION,MARITIMO,ECUADOR,732015.0,60048.74543799773,3649848.0
2035,PRECISAGRO S.A.,2023-10-13,RUSSIAN FEDERATION,MARITIMO,ECUADOR,425223.0,60048.74543799773,2764157.8
2036,PRECISAGRO S.A.,2023-10-13,RUSSIAN FEDERATION,MARITIMO,ECUADOR,16213.64,60048.74543799773,2764157.8
2037,PRECISAGRO S.A.,2023-10-13,RUSSIAN FEDERATION,MARITIMO,ECUADOR,3.78,60048.74543799773,2764157.8
2038,FERMAGRI S.A.,2023-10-12,RUSSIAN FEDERATION,MARITIMO,ECUADOR,429720.69,43794.817980769236,1124364.0
2039,SOLVESA ECUADOR S.A,2023-10-14,RUSSIAN FEDERATION,MARITIMO,ECUADOR,430012.0,17288.583711340205,1100000.0
2040,SOLVESA ECUADOR S.A,2023-10-12,RUSSIAN FEDERATION,MARITIMO,ECUADOR,225524.94,17288.583711340205,562182.0
2041,QUIMICA INDUSTRIAL MONTALVO AGUILAR QUIMASA S.A.,2023-10-12,RUSSIAN FEDERATION,MARITIMO,ECUADOR,428382.69,34341.777933884296,1124364.0
2042,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2023-11-30,MALAYSIA,MARITIMO,ECUADOR,1394308.0,49483.8138170347,3360993.0
2043,PRECISAGRO S.A.,2023-11-30,MALAYSIA,MARITIMO,ECUADOR,439483.0,60048.74543799773,1120331.0
2044,PRECISAGRO S.A.,2023-11-30,MALAYSIA,MARITIMO,ECUADOR,8122.84,60048.74543799773,2764157.8
2045,QUIMICA INDUSTRIAL MONTALVO AGUILAR QUIMASA S.A.,2023-11-30,MALAYSIA,MARITIMO,ECUADOR,1564080.0,34341.777933884296,4349176.0
2046,QUIMICA INDUSTRIAL MONTALVO AGUILAR QUIMASA S.A.,2023-11-30,MALAYSIA,MARITIMO,ECUADOR,136534.8,34341.777933884296,1084100.0109375
2047,PRECISAGRO S.A.,2023-11-01,CHINA,MARITIMO,ECUADOR,2223100.0,60048.74543799773,7480000.0
2048,FERTISA AGIF C.L.,2023-11-04,CHINA,MARITIMO,ECUADOR,445335.0,83380.54394366198,1100000.0
2049,FERMAGRI S.A.,2023-11-04,RUSSIAN FEDERATION,MARITIMO,ECUADOR,395450.0,43794.817980769236,1000000.0
2050,YARECUADOR CIA LTDA,2023-10-29,CHINA,MARITIMO,ECUADOR,1340988.0,60048.74543799773,3300000.0
2053,PRECISAGRO S.A.,2023-11-24,RUSSIAN FEDERATION,MARITIMO,ECUADOR,1614272.0,60048.74543799773,4400000.0
2054,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2023-11-24,RUSSIAN FEDERATION,MARITIMO,ECUADOR,1049550.0,49483.8138170347,3000000.0
2055,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2023-11-24,RUSSIAN FEDERATION,MARITIMO,ECUADOR,1080330.0,49483.8138170347,3000000.0
2056,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2023-11-04,CHINA,MARITIMO,ECUADOR,30498.4,49483.8138170347,80000.0
2057,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2023-10-29,CHINA,MARITIMO,ECUADOR,445951.0,49483.8138170347,1100000.0
2058,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2023-11-04,CHINA,MARITIMO,ECUADOR,319144.0,49483.8138170347,800000.0
2059,AGRIPAC S.A.,2023-11-20,RUSSIAN FEDERATION,MARITIMO,ECUADOR,449229.53,112730.76932515336,6600617.0
2060,AGRIPAC S.A.,2023-11-20,RUSSIAN FEDERATION,MARITIMO,ECUADOR,1922702.12,112730.76932515336,3399980.392265193
2061,PRECISAGRO S.A.,2023-11-20,RUSSIAN FEDERATION,MARITIMO,ECUADOR,593769.0,60048.74543799773,1650000.0
2062,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2023-11-20,RUSSIAN FEDERATION,MARITIMO,ECUADOR,778036.88,49483.8138170347,2200206.0
2063,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2023-11-11,RUSSIAN FEDERATION,MARITIMO,ECUADOR,389018.41,49483.8138170347,1100103.0
2064,BRENNTAG ECUADOR S.A.,2023-10-17,RUSSIAN FEDERATION,MARITIMO,ECUADOR,1116126.0,32111.520714285714,2706760.0
2065,BRENNTAG ECUADOR S.A.,2023-10-17,RUSSIAN FEDERATION,MARITIMO,ECUADOR,3361.29,32111.520714285714,1315428.6666666667
2066,FERTISA AGIF C.L.,2023-12-15,RUSSIAN FEDERATION,MARITIMO,ECUADOR,1074920.0,83380.54394366198,3850000.0
2067,FERTISA AGIF C.L.,2023-12-15,RUSSIAN FEDERATION,MARITIMO,ECUADOR,478224.88,83380.54394366198,2350930.0
2068,FERTISA AGIF C.L.,2023-12-15,RUSSIAN FEDERATION,MARITIMO,ECUADOR,223300.0,83380.54394366198,2581862.620762712
2069,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2023-12-15,RUSSIAN FEDERATION,MARITIMO,ECUADOR,451209.0,49483.8138170347,1650000.0
2070,AGRIPAC S.A.,2023-12-15,RUSSIAN FEDERATION,MARITIMO,ECUADOR,1577840.0,112730.76932515336,5500000.0
2071,AGRIPAC S.A.,2023-12-15,RUSSIAN FEDERATION,MARITIMO,ECUADOR,1530595.0,112730.76932515336,5500000.0
2072,FERMAGRI S.A.,2023-12-15,RUSSIAN FEDERATION,MARITIMO,ECUADOR,1488300.0,43794.817980769236,5500000.0
2073,FERMAGRI S.A.,2023-12-15,RUSSIAN FEDERATION,MARITIMO,ECUADOR,418500.0,43794.817980769236,1395000.0
2074,FERTISA AGIF C.L.,2023-12-23,RUSSIAN FEDERATION,MARITIMO,ECUADOR,1294429.25,83380.54394366198,6631071.0
2075,FERTISA AGIF C.L.,2023-12-23,RUSSIAN FEDERATION,MARITIMO,ECUADOR,212599.05,83380.54394366198,2581862.620762712
2076,FERTISA AGIF C.L.,2023-12-23,RUSSIAN FEDERATION,MARITIMO,ECUADOR,441282.81,83380.54394366198,2581862.620762712
2077,PRECISAGRO S.A.,2023-12-23,RUSSIAN FEDERATION,MARITIMO,ECUADOR,1163431.5,60048.74543799773,7165536.0
2078,PRECISAGRO S.A.,2023-12-23,RUSSIAN FEDERATION,MARITIMO,ECUADOR,460135.5,60048.74543799773,2764157.8
2079,PRECISAGRO S.A.,2023-12-23,RUSSIAN FEDERATION,MARITIMO,ECUADOR,460135.5,60048.74543799773,2764157.8
2080,PRECISAGRO S.A.,2023-12-23,RUSSIAN FEDERATION,MARITIMO,ECUADOR,2166.26,60048.74543799773,2764157.8
2081,PRECISAGRO S.A.,2023-12-23,RUSSIAN FEDERATION,MARITIMO,ECUADOR,2166.26,60048.74543799773,2764157.8
2082,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2023-12-23,RUSSIAN FEDERATION,MARITIMO,ECUADOR,951160.69,49483.8138170347,3315535.0
2083,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2023-12-23,RUSSIAN FEDERATION,MARITIMO,ECUADOR,876710.5,49483.8138170347,2950000.0
2084,FERMAGRI S.A.,2023-12-23,RUSSIAN FEDERATION,MARITIMO,ECUADOR,303923.94,43794.817980769236,1105178.0
2085,SOLVESA ECUADOR S.A,2024-02-02,RUSSIAN FEDERATION,MARITIMO,ECUADOR,240755.91,17288.583711340205,77000.0
2086,PRECISAGRO S.A.,2024-01-26,RUSSIAN FEDERATION,MARITIMO,ECUADOR,507160.5,60048.74543799773,3000000.0
