,RAZON SOCIAL,FECHA,PAIS ORIGEN,VIA TRANSPORTE,PAIS DESTINO,FOB U$S,FLETE U$S,TOTAL KGS NETO,LATITUDE,LONGITUDE,NAME,TEMP,PRCP
1838,AGRIPAC S.A.,2023-12-15,RUSSIAN FEDERATION,MARITIMO,ECUADOR,1530595.0,112730.76932515336,5500000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",80.7,0.0
1839,FERMAGRI S.A.,2023-12-15,RUSSIAN FEDERATION,MARITIMO,ECUADOR,1488300.0,43794.817980769236,5500000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",80.7,0.0
1840,FERMAGRI S.A.,2023-12-15,RUSSIAN FEDERATION,MARITIMO,ECUADOR,418500.0,43794.817980769236,1395000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",80.7,0.0
1841,FERTISA AGIF C.L.,2023-12-23,RUSSIAN FEDERATION,MARITIMO,ECUADOR,1294429.25,83380.54394366198,6631071.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.2,0.0
1842,FERTISA AGIF C.L.,2023-12-23,RUSSIAN FEDERATION,MARITIMO,ECUADOR,212599.05,83380.54394366198,2581862.620762712,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.2,0.0
1843,FERTISA AGIF C.L.,2023-12-23,RUSSIAN FEDERATION,MARITIMO,ECUADOR,441282.81,83380.54394366198,2581862.620762712,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.2,0.0
1844,PRECISAGRO S.A.,2023-12-23,RUSSIAN FEDERATION,MARITIMO,ECUADOR,1163431.5,60048.74543799773,7165536.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.2,0.0
1845,PRECISAGRO S.A.,2023-12-23,RUSSIAN FEDERATION,MARITIMO,ECUADOR,460135.5,60048.74543799773,2764157.8,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.2,0.0
1846,PRECISAGRO S.A.,2023-12-23,RUSSIAN FEDERATION,MARITIMO,ECUADOR,460135.5,60048.74543799773,2764157.8,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.2,0.0
1847,PRECISAGRO S.A.,2023-12-23,RUSSIAN FEDERATION,MARITIMO,ECUADOR,2166.26,60048.74543799773,2764157.8,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.2,0.0
1848,PRECISAGRO S.A.,2023-12-23,RUSSIAN FEDERATION,MARITIMO,ECUADOR,2166.26,60048.74543799773,2764157.8,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.2,0.0
1849,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2023-12-23,RUSSIAN FEDERATION,MARITIMO,ECUADOR,951160.69,49483.8138170347,3315535.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.2,0.0
1850,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2023-12-23,RUSSIAN FEDERATION,MARITIMO,ECUADOR,876710.5,49483.8138170347,2950000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.2,0.0
1851,FERMAGRI S.A.,2023-12-23,RUSSIAN FEDERATION,MARITIMO,ECUADOR,303923.94,43794.817980769236,1105178.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.2,0.0
1852,SOLVESA ECUADOR S.A,2024-02-02,RUSSIAN FEDERATION,MARITIMO,ECUADOR,240755.91,17288.583711340205,77000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",82.2,0.08
1853,PRECISAGRO S.A.,2024-01-26,RUSSIAN FEDERATION,MARITIMO,ECUADOR,507160.5,60048.74543799773,3000000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",81.6,0.0
1854,PRECISAGRO S.A.,2024-01-26,RUSSIAN FEDERATION,MARITIMO,ECUADOR,372978.0,60048.74543799773,2764157.8,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",81.6,0.0
1855,FERMAGRI S.A.,2024-02-02,RUSSIAN FEDERATION,MARITIMO,ECUADOR,1021350.0,43794.817980769236,3300000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",82.2,0.08
1856,FERMAGRI S.A.,2024-01-26,RUSSIAN FEDERATION,MARITIMO,ECUADOR,725956.0,43794.817980769236,2200000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",81.6,0.0
